fold,model,feature,standardized_coefficient
origin_2022_04,regime_aware_logit,loan_age_months,0.11289479583501816
origin_2022_04,regime_aware_logit,remaining_months_to_legal_maturity,0.016435373574495316
origin_2022_04,regime_aware_logit,current_actual_upb,0.7437983751296997
origin_2022_04,regime_aware_logit,current_interest_rate,0.14374274015426636
origin_2022_04,regime_aware_logit,credit_score_missing,-0.05411393940448761
origin_2022_04,regime_aware_logit,mi_percent_missing,0.0
origin_2022_04,regime_aware_logit,number_of_units_missing,0.0
origin_2022_04,regime_aware_logit,original_cltv_missing,0.13330458104610443
origin_2022_04,regime_aware_logit,original_dti_missing,-0.08039297163486481
origin_2022_04,regime_aware_logit,original_ltv_missing,-0.33278921246528625
origin_2022_04,regime_aware_logit,number_of_borrowers_missing,0.0
origin_2022_04,regime_aware_logit,current_delinquency_months,0.09968260675668716
origin_2022_04,regime_aware_logit,current_30_dpd,0.11003401130437851
origin_2022_04,regime_aware_logit,current_60_dpd,0.04150441288948059
origin_2022_04,regime_aware_logit,recent_30_dpd_3m,0.10179904848337173
origin_2022_04,regime_aware_logit,recent_60_dpd_3m,-0.0010765660554170609
origin_2022_04,regime_aware_logit,ever_30_dpd,0.17144978046417236
origin_2022_04,regime_aware_logit,ever_60_dpd,0.03291218355298042
origin_2022_04,regime_aware_logit,months_since_30_dpd,-0.2949105203151703
origin_2022_04,regime_aware_logit,months_since_60_dpd,0.05983686074614525
origin_2022_04,regime_aware_logit,delinquent_30_months_3m,-0.09551922976970673
origin_2022_04,regime_aware_logit,delinquent_30_months_6m,0.019629504531621933
origin_2022_04,regime_aware_logit,delinquent_30_months_12m,0.012952364981174469
origin_2022_04,regime_aware_logit,delinquent_60_months_3m,-0.06418512016534805
origin_2022_04,regime_aware_logit,delinquent_60_months_6m,-0.0029228695202618837
origin_2022_04,regime_aware_logit,delinquent_60_months_12m,0.038282666355371475
origin_2022_04,regime_aware_logit,cured_from_30_dpd,0.03239456191658974
origin_2022_04,regime_aware_logit,cumulative_30_dpd_cures,0.017179105430841446
