model,fold,month_date,n,event_count,event_rate,pred_mean,brier,log_loss,predicted_defaults,count_error,absolute_count_error
macro_logit,origin_2022_04,2022-11-01,191246,1020,0.005333444882507346,0.023392414414071108,0.005514249234720389,0.03711595786517601,4473.705687033443,3453.7056870334427,3453.7056870334427
macro_logit,origin_2022_04,2022-12-01,194247,1022,0.005261342517516358,0.022879078385706283,0.005463723691722943,0.03658281831958576,4444.192339188288,3422.1923391882883,3422.1923391882883
macro_logit,origin_2022_04,2023-01-01,197253,1066,0.0054042270586505655,0.09705587658881808,0.01979947729104583,0.11484378614676953,19144.562824774133,18078.562824774133,18078.562824774133
macro_logit,origin_2022_04,2023-02-01,199724,1070,0.005357393202619615,0.09461757043712486,0.019527166121411525,0.11261619160642289,18897.399637984327,17827.399637984327,17827.399637984327
macro_logit,origin_2022_04,2023-03-01,202295,1105,0.0054623198793840675,0.11945038462325556,0.02698459217499906,0.1416362723090984,24164.215557361484,23059.215557361484,23059.215557361484
regime_aware_logit,origin_2022_04,2022-04-01,168901,808,0.0047838674726615,0.007169604297761152,0.004714616109065569,0.029744898291584356,1210.9533354961563,402.95333549615634,402.95333549615634
regime_aware_logit,origin_2022_04,2022-05-01,172226,814,0.004726347938174259,0.007353413405282601,0.004622672244547475,0.02934363772317901,1266.4489771382014,452.44897713820137,452.44897713820137
regime_aware_logit,origin_2022_04,2022-06-01,175027,835,0.0047706925217252194,0.007621743012767637,0.0046689368103629,0.029702905162191186,1334.0108142956813,499.01081429568126,499.01081429568126
regime_aware_logit,origin_2022_04,2022-07-01,178280,850,0.004767781018622391,0.00789627360238205,0.0048016844025570065,0.03007502917838009,1407.7476578326718,557.7476578326718,557.7476578326718
regime_aware_logit,origin_2022_04,2022-08-01,181711,915,0.005035468408626885,0.008166779227347936,0.00490066010280241,0.030754083165645794,1483.9936201806208,568.9936201806208,568.9936201806208
regime_aware_logit,origin_2022_04,2022-09-01,185055,935,0.005052551944016644,0.008588389735331128,0.004966843526303943,0.030815708626169013,1589.3244624717017,654.3244624717017,654.3244624717017
regime_aware_logit,origin_2022_04,2022-10-01,187621,966,0.00514867738685968,0.00897848084595387,0.00500674454368965,0.030619300190068362,1684.551554798711,718.5515547987111,718.5515547987111
regime_aware_logit,origin_2022_04,2022-11-01,191246,1020,0.005333444882507346,0.00972678205570787,0.005103385583921944,0.031115592775538704,1860.2081610259074,840.2081610259074,840.2081610259074
regime_aware_logit,origin_2022_04,2022-12-01,194247,1022,0.005261342517516358,0.010567571754073645,0.005088885498680011,0.031313676612919686,2052.7191105135435,1030.7191105135435,1030.7191105135435
regime_aware_logit,origin_2022_04,2023-01-01,197253,1066,0.0054042270586505655,0.011261067551444764,0.005265859280067283,0.032539600994643376,2221.279357725134,1155.279357725134,1155.279357725134
regime_aware_logit,origin_2022_04,2023-02-01,199724,1070,0.005357393202619615,0.011979202829431126,0.005335329908354211,0.03280836068022785,2392.534305905302,1322.534305905302,1322.534305905302
regime_aware_logit,origin_2022_04,2023-03-01,202295,1105,0.0054623198793840675,0.012293106839146422,0.005404056181056033,0.033626648399278355,2486.8340480251254,1381.8340480251254,1381.8340480251254
baseline_logit,origin_2023_04,2023-04-01,206266,1117,0.005415337476850281,0.00726270149850019,0.005086177508883507,0.028254965107187904,1498.0483872896402,381.04838728964023,381.04838728964023
baseline_logit,origin_2023_04,2023-05-01,208682,1134,0.005434105481066887,0.007535394911361966,0.005050771630240632,0.02832538832455431,1572.5012808928377,438.5012808928377,438.5012808928377
baseline_logit,origin_2023_04,2023-06-01,211872,1183,0.005583559885213714,0.008143767468660757,0.0052528317582653345,0.029204070636174813,1725.4363011200921,542.4363011200921,542.4363011200921
baseline_logit,origin_2023_04,2023-07-01,214767,1236,0.005755074103563396,0.008565053881415735,0.005357954691891655,0.029713226395061753,1839.490926950013,603.4909269500131,603.4909269500131
