model,coefficient,standardized_model_intercept,raw_basis_intercept,feature,basis_kind,standardized_coefficient,basis_mean,basis_scale,raw_basis_coefficient
regime_aware_with_raw_macro_logit,0.08847160915948475,-5.511842414656742,-12.9041268959391,recent_60_dpd_3m,main,0.08847160915948475,0.0028766360983281144,0.053557082286901245,1.6519124153468447
regime_aware_with_raw_macro_logit,0.21911865097481148,-5.511842414656742,-12.9041268959391,ever_30_dpd,main,0.21911865097481148,0.047465665737718286,0.212632726347083,1.0305029462733852
regime_aware_with_raw_macro_logit,0.01080055019593349,-5.511842414656742,-12.9041268959391,ever_60_dpd,main,0.01080055019593349,0.007033747849759166,0.08357197042636469,0.12923651483663248
regime_aware_with_raw_macro_logit,-0.143905851749957,-5.511842414656742,-12.9041268959391,months_since_30_dpd,main,-0.143905851749957,21.174875826132197,16.999301831480462,-0.008465397766128391
regime_aware_with_raw_macro_logit,0.052722101740338416,-5.511842414656742,-12.9041268959391,months_since_60_dpd,main,0.052722101740338416,22.026935438456984,17.19453657683591,0.0030662124276942962
regime_aware_with_raw_macro_logit,-0.025633859266576783,-5.511842414656742,-12.9041268959391,delinquent_30_months_3m,main,-0.025633859266576783,0.022522502549003814,0.20401153425260063,-0.12564906862000141
regime_aware_with_raw_macro_logit,0.016461268164422067,-5.511842414656742,-12.9041268959391,delinquent_30_months_6m,main,0.016461268164422067,0.03886076095923836,0.3251492590535204,0.05062680509357243
regime_aware_with_raw_macro_logit,-0.007708609475317956,-5.511842414656742,-12.9041268959391,delinquent_30_months_12m,main,-0.007708609475317956,0.06466746924259545,0.5074868062588739,-0.015189773172912244
regime_aware_with_raw_macro_logit,0.00976049610404922,-5.511842414656742,-12.9041268959391,delinquent_60_months_3m,main,0.00976049610404922,0.003643369547786154,0.0745070571550574,0.131000961207427
regime_aware_with_raw_macro_logit,0.02217968809291182,-5.511842414656742,-12.9041268959391,delinquent_60_months_6m,main,0.02217968809291182,0.005438819104854402,0.10536326785157502,0.21050683549561403
